"gene_short_name","family","pval","qval","status","num_cells_expressed","use_for_ordering"
"SKI","negbinomial.size",9.65172707164466e-43,2.84824435624453e-42,"OK",3109,TRUE
"CLEC11A","negbinomial.size",1.69724299317256e-25,3.37117220896637e-25,"OK",417,TRUE
"BAK1","negbinomial.size",8.91761391601633e-15,1.26255251852738e-14,"OK",2251,TRUE
"UBE2I","negbinomial.size",2.83453007533101e-30,6.49904411563737e-30,"OK",7130,TRUE
"OS9","negbinomial.size",1.43345763173271e-19,2.42335900485445e-19,"OK",3376,TRUE
"P2RY10","negbinomial.size",6.05418943416967e-23,1.12331367687887e-22,"OK",1227,TRUE
"PARK7","negbinomial.size",3.99861646003116e-09,4.7653841218723e-09,"OK",8923,TRUE
"QPCT","negbinomial.size",4.87763094979413e-06,5.40325920842873e-06,"OK",77,TRUE
"ZBTB4","negbinomial.size",2.07777432722337e-14,2.91318197527311e-14,"OK",1193,TRUE
"ASAH1","negbinomial.size",1.19398663128595e-20,2.06190844208537e-20,"OK",4247,TRUE
"CRTC3","negbinomial.size",1.83106242312593e-28,3.95969530983064e-28,"OK",1786,TRUE
"PMF1","negbinomial.size",1.94809603198468e-09,2.33448634993081e-09,"OK",2899,TRUE
"ARPC4","negbinomial.size",1.24026719336034e-13,1.68872538756973e-13,"OK",8814,TRUE
"SPCS2","negbinomial.size",1.91902713248432e-16,2.92735687199216e-16,"OK",7389,TRUE
"ANXA6","negbinomial.size",1.14056492935048e-05,1.25196626101275e-05,"OK",5609,TRUE
"SERTAD2","negbinomial.size",1.09442902318178e-07,1.25201294898802e-07,"OK",2555,TRUE
"FNIP2","negbinomial.size",7.18139840148681e-30,1.61917392233107e-29,"OK",1138,TRUE
"LINC02084","negbinomial.size",8.27890793136225e-11,1.03082384059269e-10,"OK",1711,TRUE
"HERC5","negbinomial.size",1.15505926180327e-08,1.35276648966052e-08,"OK",1279,TRUE
"UBALD2","negbinomial.size",7.97077256991269e-65,3.28057034234167e-64,"OK",10530,TRUE
"MANEA-DT","negbinomial.size",2.80618679483406e-13,3.77816210924586e-13,"OK",608,TRUE
"TLR3","negbinomial.size",4.50920903485066e-06,5.00280020285989e-06,"OK",267,TRUE
"LINC01970","negbinomial.size",0.0294408085321105,0.030307125631774,"OK",422,TRUE
"UQCRB","negbinomial.size",5.69878333542134e-57,2.11655155043303e-56,"OK",13586,TRUE
"DTHD1","negbinomial.size",7.7542383188648e-23,1.43383997558549e-22,"OK",3525,TRUE
"TBC1D15","negbinomial.size",1.54320407947277e-13,2.0906993431458e-13,"OK",2064,TRUE
"CD72","negbinomial.size",2.26753957565425e-45,7.00611586836762e-45,"OK",1414,TRUE
"COPZ2","negbinomial.size",3.54028888577995e-15,5.09547882764215e-15,"OK",880,TRUE
"AL359513.1","negbinomial.size",0.000108382058143231,0.000116434216994883,"OK",641,TRUE
"NXPE3","negbinomial.size",1.9219958066811e-10,2.36729636836531e-10,"OK",734,TRUE
"RNF165","negbinomial.size",8.49421044460877e-47,2.70145783788217e-46,"OK",642,TRUE
"AP2S1","negbinomial.size",2.53034464269357e-19,4.24135821483953e-19,"OK",4347,TRUE
"NCOR2","negbinomial.size",5.39415635091193e-18,8.67303567466862e-18,"OK",1213,TRUE
"VCAM1","negbinomial.size",3.64685906071316e-23,6.82488119299986e-23,"OK",254,TRUE
"PIGF","negbinomial.size",2.01254448817275e-09,2.41038597175411e-09,"OK",1075,TRUE
"CMTM6","negbinomial.size",6.98172274743394e-14,9.62705444321946e-14,"OK",4850,TRUE
"MSC-AS1","negbinomial.size",1.10523673897796e-13,1.50865858202845e-13,"OK",72,TRUE
"BTN2A2","negbinomial.size",8.75488377633744e-15,1.24032285505395e-14,"OK",1789,TRUE
"LDLR","negbinomial.size",1.6898659416859e-10,2.08493698948619e-10,"OK",4699,TRUE
"NOP53","negbinomial.size",4.30255754511392e-62,1.69986289897124e-61,"OK",9682,TRUE
"HIST1H4C","negbinomial.size",0.689145957742282,0.691057597014799,"OK",6117,TRUE
"SLC25A5","negbinomial.size",2.33938499745256e-06,2.60211592793569e-06,"OK",11450,TRUE
"TET2","negbinomial.size",4.60644730646329e-35,1.17132288484395e-34,"OK",1629,TRUE
"ITGA6","negbinomial.size",0.048353689295491,0.0495648166738753,"OK",566,TRUE
"JAML","negbinomial.size",0.0021201939984141,0.00222481895624586,"OK",225,TRUE
"TECR","negbinomial.size",8.06705718075118e-14,1.10883694708804e-13,"OK",6064,TRUE
"TNFSF14","negbinomial.size",4.34609458526954e-37,1.15523028865804e-36,"OK",5273,TRUE
"MAGEE1","negbinomial.size",3.94620359580567e-10,4.81672234063168e-10,"OK",201,TRUE
"KRT1","negbinomial.size",0.451310911925277,0.455723169444099,"OK",45,TRUE
"SLAMF6","negbinomial.size",0.000174671958456544,0.000186632255119332,"OK",1586,TRUE
"RRP12","negbinomial.size",5.79335018840717e-12,7.45743415943926e-12,"OK",500,TRUE
"AL606760.3","negbinomial.size",2.11387312797644e-09,2.53034813166716e-09,"OK",421,TRUE
"PLEKHB2","negbinomial.size",1.89857435461428e-28,4.10160136967965e-28,"OK",3255,TRUE
"GRINA","negbinomial.size",2.73948865961253e-15,3.96394323062012e-15,"OK",1190,TRUE
"RNMT","negbinomial.size",6.46332765241671e-30,1.4603080914679e-29,"OK",7239,TRUE
"EWSR1","negbinomial.size",3.49182751619891e-31,8.17902147152854e-31,"OK",5382,TRUE
"YJU2","negbinomial.size",1.10380252966396e-22,2.03238343534901e-22,"OK",1518,TRUE
"RAB30","negbinomial.size",6.33250501318603e-11,7.92110921199568e-11,"OK",899,TRUE
"FNIP1","negbinomial.size",7.19865193076816e-29,1.56765823673054e-28,"OK",5025,TRUE
"MEX3C","negbinomial.size",0.967100412123647,0.967546491649534,"OK",3815,TRUE
"NDUFV2","negbinomial.size",1.3316601420355e-23,2.52259462713973e-23,"OK",4715,TRUE
"AC093462.1","negbinomial.size",6.90368752895371e-15,9.81908081986925e-15,"OK",630,TRUE
"CPD","negbinomial.size",2.06663749250568e-45,6.39448890334495e-45,"OK",3815,TRUE
"SNX3","negbinomial.size",9.46241454012227e-15,1.33793853569265e-14,"OK",6410,TRUE
"CST3","negbinomial.size",8.62518793434199e-07,9.67823726310801e-07,"OK",1761,TRUE
"ODF3B","negbinomial.size",4.00270381789719e-15,5.74957919272782e-15,"OK",805,TRUE
"DBP","negbinomial.size",1.64691782834082e-12,2.162327342416e-12,"OK",1293,TRUE
"BMP2","negbinomial.size",1.60467317446937e-13,2.17261929801752e-13,"OK",111,TRUE
"PEX14","negbinomial.size",1.77989470837545e-14,2.49876480418534e-14,"OK",761,TRUE
"PSENEN","negbinomial.size",9.97336788233595e-12,1.27548555051808e-11,"OK",2723,TRUE
"EIF3L","negbinomial.size",1.80630248613217e-16,2.76100781706883e-16,"OK",6055,TRUE
"ZRSR2","negbinomial.size",8.90450544446104e-09,1.0490968120063e-08,"OK",2161,TRUE
"HSD17B11","negbinomial.size",5.76934154217191e-22,1.04280848374757e-21,"OK",4049,TRUE
"AC007349.3","negbinomial.size",0.0240819543123667,0.0248259310377963,"OK",238,TRUE
"ENC1","negbinomial.size",6.23021721653053e-09,7.37627791629624e-09,"OK",2949,TRUE
"CD320","negbinomial.size",1.92954448532246e-18,3.15149246134368e-18,"OK",2868,TRUE
"CALM2","negbinomial.size",2.32950020949208e-16,3.54077502059448e-16,"OK",9643,TRUE
"PSMA3","negbinomial.size",8.52933218690225e-15,1.20994908524467e-14,"OK",4461,TRUE
"SEC61G","negbinomial.size",9.46614712341742e-21,1.64125284657813e-20,"OK",8350,TRUE
"MBP","negbinomial.size",4.80108272321216e-30,1.09271232178879e-29,"OK",8790,TRUE
"TNFSF10","negbinomial.size",7.63280118815278e-26,1.52867458699015e-25,"OK",1851,TRUE
"GYG1","negbinomial.size",1.32533478020129e-08,1.55134977779633e-08,"OK",3123,TRUE
"SRP14","negbinomial.size",5.47915947699323e-10,6.67657129527995e-10,"OK",14832,TRUE
"RASSF7","negbinomial.size",3.06053688080405e-12,3.98218625942651e-12,"OK",1032,TRUE
"CD70","negbinomial.size",0.472269510891642,0.476000264462812,"OK",444,TRUE
"CHPT1","negbinomial.size",7.09515119131798e-05,7.67550271020883e-05,"OK",1658,TRUE
"MT-ATP6","negbinomial.size",4.61305709027009e-05,5.00786828268059e-05,"OK",16277,TRUE
"ST8SIA4","negbinomial.size",5.68812265313556e-05,6.1656861742384e-05,"OK",3565,TRUE
"C19orf84","negbinomial.size",2.42178870966203e-18,3.93767594546998e-18,"OK",142,TRUE
"PALLD","negbinomial.size",1.69169124889479e-05,1.84757216457845e-05,"OK",823,TRUE
"WIPF3","negbinomial.size",7.47556013757728e-05,8.07494518844877e-05,"OK",51,TRUE
"HSPA2","negbinomial.size",1.35100626122547e-17,2.14519222591364e-17,"OK",2048,TRUE
"IGLV3-19","negbinomial.size",1.18072105088932e-06,1.32077563660595e-06,"OK",58,TRUE
"NR4A1","negbinomial.size",3.25060478202543e-17,5.10910273348779e-17,"OK",7787,TRUE
"FAM19A1","negbinomial.size",7.06846395363351e-16,1.05010262434459e-15,"OK",87,TRUE
"GNL1","negbinomial.size",3.08826796874518e-16,4.67769079902813e-16,"OK",3857,TRUE
"IFT57","negbinomial.size",4.55438229590483e-07,5.13166503886628e-07,"OK",1569,TRUE
"RHOH","negbinomial.size",1.52099607404416e-09,1.83076608468467e-09,"OK",7876,TRUE
"SIK2","negbinomial.size",4.54312271215024e-14,6.30456376369409e-14,"OK",523,TRUE
"AC016831.7","negbinomial.size",8.32420635006411e-06,9.16507795598429e-06,"OK",4812,TRUE
"CHMP4B","negbinomial.size",6.89561665227864e-21,1.19940597584542e-20,"OK",2446,TRUE
"AKAP17A","negbinomial.size",3.79631384178229e-38,1.03314990248755e-37,"OK",4262,TRUE
"STK16","negbinomial.size",7.64438591320553e-06,8.42513874275548e-06,"OK",2055,TRUE
"CCDC184","negbinomial.size",8.27016071023582e-08,9.4909939579373e-08,"OK",406,TRUE
"FBP1","negbinomial.size",6.6190875147601e-32,1.57767041972689e-31,"OK",590,TRUE
"ZBTB1","negbinomial.size",7.57191270250984e-39,2.08684608027241e-38,"OK",7123,TRUE
"NAP1L4","negbinomial.size",0.00866312815412407,0.0090121462668082,"OK",5802,TRUE
"PAXIP1-AS1","negbinomial.size",8.70821931315654e-09,1.0265286788172e-08,"OK",885,TRUE
"TCIRG1","negbinomial.size",2.22851824186632e-41,6.46210704091985e-41,"OK",3086,TRUE
"TIAL1","negbinomial.size",1.05162255863632e-05,1.15492117958591e-05,"OK",4556,TRUE
"AASS","negbinomial.size",3.28823044032316e-15,4.742135521982e-15,"OK",87,TRUE
"TMA7","negbinomial.size",9.46609464353456e-14,1.29457498624379e-13,"OK",14289,TRUE
"XBP1","negbinomial.size",9.59305092961487e-47,3.0464608296244e-46,"OK",9048,TRUE
"RAB11FIP1","negbinomial.size",9.71666370886117e-19,1.60147747602735e-18,"OK",6177,TRUE
"HELZ2","negbinomial.size",2.74208036510807e-18,4.4517756825744e-18,"OK",1510,TRUE
"BIRC3","negbinomial.size",3.1794936000867e-105,2.04638623696975e-104,"OK",4993,TRUE
"MCM7","negbinomial.size",4.26112700311717e-17,6.64919746025982e-17,"OK",1955,TRUE
"AC111182.1","negbinomial.size",1.83362597601649e-22,3.35057686771674e-22,"OK",242,TRUE
"PDIA4","negbinomial.size",3.54647306093359e-38,9.66369355422734e-38,"OK",2219,TRUE
"PROCR","negbinomial.size",4.10909645376251e-11,5.16674214968747e-11,"OK",294,TRUE
"ATF4","negbinomial.size",3.13716456913033e-45,9.6517871637499e-45,"OK",7938,TRUE
"HP1BP3","negbinomial.size",5.74311325081023e-06,6.3555166535752e-06,"OK",6753,TRUE
"CAPN12","negbinomial.size",3.40115072283766e-13,4.56221145196962e-13,"OK",1760,TRUE
"TMEM14C","negbinomial.size",9.33307100758025e-08,1.06994878517133e-07,"OK",528,TRUE
"UXT","negbinomial.size",1.67058044431052e-34,4.15537727489624e-34,"OK",8280,TRUE
"LINC00944","negbinomial.size",6.45049744641803e-35,1.62498594207674e-34,"OK",1176,TRUE
"SIGIRR","negbinomial.size",0.230845838526929,0.234412277043497,"OK",6441,TRUE
"PAPOLA","negbinomial.size",1.38551492108628e-16,2.12380343734002e-16,"OK",7907,TRUE
"DNAJB9","negbinomial.size",2.18012044256108e-14,3.05273159452226e-14,"OK",4537,TRUE
"CNN2","negbinomial.size",7.0631550314781e-13,9.40453238997913e-13,"OK",4452,TRUE
"NXT1","negbinomial.size",5.10549342324807e-38,1.38595935357009e-37,"OK",6669,TRUE
"ACYP1","negbinomial.size",1.34247033330833e-10,1.66294583263607e-10,"OK",1907,TRUE
"PARD6G","negbinomial.size",3.0033236736769e-05,3.27676511479135e-05,"OK",308,TRUE
"NR1H2","negbinomial.size",8.33447182270849e-14,1.14414363186422e-13,"OK",3488,TRUE
"RBM42","negbinomial.size",1.15539399814788e-16,1.77608049750727e-16,"OK",2155,TRUE
"MAN1A1","negbinomial.size",6.57052344711622e-17,1.01868944651859e-16,"OK",2022,TRUE
"TEX30","negbinomial.size",1.37716742648237e-10,1.70495213929239e-10,"OK",568,TRUE
"LPIN1","negbinomial.size",0.000245949104905091,0.000261758394768961,"OK",3831,TRUE
"MTCH2","negbinomial.size",7.31430816021723e-11,9.12815558084647e-11,"OK",1189,TRUE
"GFI1","negbinomial.size",2.26950703269025e-09,2.71514658240769e-09,"OK",1027,TRUE
"FZR1","negbinomial.size",7.67152829611028e-18,1.22982593305715e-17,"OK",853,TRUE
"ATP6V1A","negbinomial.size",1.63632570161407e-13,2.21409260561505e-13,"OK",748,TRUE
"IL12RB1","negbinomial.size",2.5433600202277e-10,3.11861727609359e-10,"OK",2354,TRUE
"CALHM2","negbinomial.size",1.09459348082048e-15,1.61179447379472e-15,"OK",723,TRUE
"PRKD3","negbinomial.size",3.26609285145491e-19,5.46195481480779e-19,"OK",2066,TRUE
"ARC","negbinomial.size",8.58035388928461e-16,1.26862901062429e-15,"OK",251,TRUE
"AC128688.2","negbinomial.size",1.24516569603976e-15,1.8273101452708e-15,"OK",56,TRUE
"LPAR5","negbinomial.size",3.36309852195149e-26,6.8301130094689e-26,"OK",209,TRUE
"MIDN","negbinomial.size",4.30714036993772e-63,1.73324442716047e-62,"OK",9685,TRUE
"CCT3","negbinomial.size",9.92924830844017e-11,1.23347878470829e-10,"OK",5750,TRUE
"CXCL3","negbinomial.size",8.50439395450408e-22,1.5269892787516e-21,"OK",115,TRUE
"SERBP1","negbinomial.size",4.08211887099514e-47,1.30399349502039e-46,"OK",9463,TRUE
"ATF7IP2","negbinomial.size",1.9122352289223e-47,6.14464920227034e-47,"OK",1614,TRUE
"KIR3DL2","negbinomial.size",3.11738269320256e-12,4.05371886184434e-12,"OK",3113,TRUE
"SNHG19","negbinomial.size",9.97879424917755e-09,1.1737529678127e-08,"OK",578,TRUE
"SIRT2","negbinomial.size",1.83906682049058e-43,5.50198059812976e-43,"OK",5660,TRUE
"PRKCB","negbinomial.size",2.54349191397398e-10,3.11861727609359e-10,"OK",4941,TRUE
"MKNK2","negbinomial.size",3.53511659276803e-57,1.3152089004655e-56,"OK",6292,TRUE
"SELENOT","negbinomial.size",5.4285137965048e-20,9.27121765718024e-20,"OK",6000,TRUE
"TMC8","negbinomial.size",0.460772347310304,0.46462818285265,"OK",3289,TRUE
"NET1","negbinomial.size",3.19072750676585e-15,4.60764844352538e-15,"OK",255,TRUE
"ATP5MD","negbinomial.size",1.69519853314636e-15,2.47435102179977e-15,"OK",8381,TRUE
"IL10","negbinomial.size",1.75295115257943e-08,2.04197156280601e-08,"OK",248,TRUE
"CDC25B","negbinomial.size",9.77610519882475e-21,1.69363995017978e-20,"OK",1802,TRUE
"USP16","negbinomial.size",4.24716774926691e-18,6.85424616678566e-18,"OK",5212,TRUE
"DHRS1","negbinomial.size",0.000910477721384653,0.000960051617736175,"OK",1235,TRUE
"ANAPC16","negbinomial.size",5.06445923511088e-08,5.84609477432438e-08,"OK",9301,TRUE
"SNAP29","negbinomial.size",5.0729244399157e-21,8.87352670175577e-21,"OK",1489,TRUE
"SOCS3","negbinomial.size",0.0158335309004896,0.0163615667094626,"OK",2532,TRUE
"MXD3","negbinomial.size",3.30842722545549e-19,5.52848894608087e-19,"OK",351,TRUE
"N4BP2L1","negbinomial.size",4.69975925161369e-24,9.01306615097267e-24,"OK",4221,TRUE
"AL512625.1","negbinomial.size",1.04280878860339e-13,1.42434021566798e-13,"OK",347,TRUE
"DPEP2","negbinomial.size",2.65219468893326e-28,5.70695464315103e-28,"OK",793,TRUE
"ZNF136","negbinomial.size",5.25149427508528e-23,9.75213277624997e-23,"OK",1207,TRUE
"LINC01934","negbinomial.size",3.03661314413696e-09,3.62170780866135e-09,"OK",910,TRUE
"ADPGK","negbinomial.size",1.63867671499188e-17,2.59247979198934e-17,"OK",2082,TRUE
"AC004832.6","negbinomial.size",4.47969612757693e-21,7.86121432096632e-21,"OK",440,TRUE
"AL359962.2","negbinomial.size",1.97360163959895e-13,2.66546821686808e-13,"OK",456,TRUE
"BTBD11","negbinomial.size",3.92105494265983e-17,6.13177229317171e-17,"OK",137,TRUE
"EHD4","negbinomial.size",2.26352786049241e-11,2.86440602649243e-11,"OK",3360,TRUE
"C1QTNF3","negbinomial.size",1.77570747674364e-26,3.63349954439336e-26,"OK",183,TRUE
"HIC1","negbinomial.size",2.9695185173429e-47,9.52793737295378e-47,"OK",1495,TRUE
"ALKBH7","negbinomial.size",2.98608221100563e-14,4.1624757812797e-14,"OK",3659,TRUE
"SLC25A42","negbinomial.size",0.00187611743073821,0.00196965087476823,"OK",1525,TRUE
"BAD","negbinomial.size",5.73572541541009e-12,7.39203115034134e-12,"OK",2140,TRUE
"HELB","negbinomial.size",0.000109411483302824,0.000117481934298924,"OK",2214,TRUE
"DYNLRB1","negbinomial.size",4.69116247829371e-09,5.57847117073414e-09,"OK",5673,TRUE
"CERNA1","negbinomial.size",1.23824038946947e-15,1.81960935281794e-15,"OK",203,TRUE
"AC007952.4","negbinomial.size",2.11312021826334e-85,1.10176869072432e-84,"OK",3770,TRUE
"AC069185.1","negbinomial.size",0.000141511260891998,0.000151724134886181,"OK",445,TRUE
"IGF1R","negbinomial.size",2.84859026532259e-23,5.33557192183481e-23,"OK",497,TRUE
"MAP2K6","negbinomial.size",4.4568737167905e-11,5.60078742278019e-11,"OK",661,TRUE
"CTBS","negbinomial.size",3.56516241444397e-16,5.37749462929692e-16,"OK",1812,TRUE
"GPCPD1","negbinomial.size",4.79569956685428e-27,1.00404173363966e-26,"OK",3417,TRUE
"SOWAHD","negbinomial.size",1.56546777963601e-16,2.39625943121418e-16,"OK",75,TRUE
"AC011773.4","negbinomial.size",0.00923439577037709,0.00959722301195396,"OK",485,TRUE
"CERK","negbinomial.size",1.36732637458299e-15,2.00251918060129e-15,"OK",1251,TRUE
"CAPZA2","negbinomial.size",3.5513265980948e-16,5.36035309065248e-16,"OK",4038,TRUE
"ARID3A","negbinomial.size",4.1927881430197e-13,5.61021436286843e-13,"OK",604,TRUE
"OGFRL1","negbinomial.size",4.55155745713187e-13,6.07901978110778e-13,"OK",1329,TRUE
"AC015912.3","negbinomial.size",0.0053614292773489,0.00559621756620296,"OK",1090,TRUE
"LINC00384","negbinomial.size",1.20397248513384e-21,2.14931384383153e-21,"OK",89,TRUE
"ZNF106","negbinomial.size",2.12788955844601e-13,2.87205504186024e-13,"OK",2778,TRUE
"MHENCR","negbinomial.size",1.45397685584665e-07,1.65721271693714e-07,"OK",1338,TRUE
"RPL17","negbinomial.size",2.9088834734813e-33,7.08122138493933e-33,"OK",6954,TRUE
"AL603756.1","negbinomial.size",9.24100137153946e-14,1.26458876813054e-13,"OK",265,TRUE
"ATF3","negbinomial.size",1.16502511708591e-19,1.97726093815285e-19,"OK",8057,TRUE
"CLN8","negbinomial.size",1.91143532894782e-22,3.48981753239716e-22,"OK",946,TRUE
"LLGL2","negbinomial.size",3.50389123612112e-12,4.54541871480067e-12,"OK",3410,TRUE
"RTF1","negbinomial.size",1.30216972571201e-21,2.31698616494615e-21,"OK",4803,TRUE
"GIPC1","negbinomial.size",8.05337450828264e-07,9.04128846193843e-07,"OK",1616,TRUE
"CCDC173","negbinomial.size",1.09226676422304e-08,1.27991713214466e-08,"OK",167,TRUE
"NPAT","negbinomial.size",4.78517833901501e-11,5.99945191752807e-11,"OK",1297,TRUE
"LMO4","negbinomial.size",0.40193468970344,0.407001093355164,"OK",5492,TRUE
"CLTB","negbinomial.size",5.69764505430835e-19,9.44094127027869e-19,"OK",4462,TRUE
"EPAS1","negbinomial.size",3.77780708335663e-18,6.11041279925468e-18,"OK",762,TRUE
"CCDC28B","negbinomial.size",8.59245452252739e-23,1.58478179076207e-22,"OK",1657,TRUE
"SLC25A4","negbinomial.size",7.00895784662744e-07,7.87690651260877e-07,"OK",2037,TRUE
"CCSER2","negbinomial.size",2.8136580832385e-12,3.66315989348397e-12,"OK",6248,TRUE
"C22orf46","negbinomial.size",6.98468213455583e-10,8.49678942784723e-10,"OK",1483,TRUE
"CNST","negbinomial.size",1.17713536409347e-13,1.60377299291378e-13,"OK",1256,TRUE
"ATP5F1D","negbinomial.size",1.32085345696417e-12,1.74159948216126e-12,"OK",9358,TRUE
"RAD21","negbinomial.size",3.16092320243027e-22,5.73247694487562e-22,"OK",4714,TRUE
"ELL","negbinomial.size",1.11072127091909e-22,2.04338798695801e-22,"OK",1826,TRUE
"FLI1","negbinomial.size",0.000218397277162601,0.000233007227823749,"OK",2015,TRUE
"ATP8B4","negbinomial.size",8.32863020090957e-16,1.23393435148722e-15,"OK",623,TRUE
"EMC7","negbinomial.size",1.23475862350454e-09,1.48953918486171e-09,"OK",4153,TRUE
"NDUFV2-AS1","negbinomial.size",4.23061191503924e-14,5.87840950910962e-14,"OK",1169,TRUE
"CHST12","negbinomial.size",4.039827819696e-46,1.26807330548779e-45,"OK",6251,TRUE
"THEM4","negbinomial.size",1.00159134143367e-15,1.47785824460519e-15,"OK",876,TRUE
"TOLLIP-AS1","negbinomial.size",2.88764981006824e-11,3.64357907971961e-11,"OK",364,TRUE
"GHITM","negbinomial.size",1.8283478673624e-09,2.19462452922471e-09,"OK",5937,TRUE
"PLEKHG3","negbinomial.size",0.0666755893153633,0.0682488689122336,"OK",1282,TRUE
"AL355353.1","negbinomial.size",2.85219547768635e-07,3.23219017298939e-07,"OK",273,TRUE
"TES","negbinomial.size",7.90711906919748e-36,2.04173110251063e-35,"OK",5092,TRUE
"ZNF571","negbinomial.size",7.39079709610537e-17,1.14341218983256e-16,"OK",925,TRUE
"RLF","negbinomial.size",6.58419683932014e-17,1.02008021032038e-16,"OK",2687,TRUE
"IL7","negbinomial.size",2.72052170262048e-23,5.10009643300244e-23,"OK",141,TRUE
"STRAP","negbinomial.size",1.47662408811916e-11,1.87847369333164e-11,"OK",5451,TRUE
"JHY","negbinomial.size",1.19095788326021e-11,1.51952214634788e-11,"OK",178,TRUE
"CASZ1","negbinomial.size",7.9257927966472e-22,1.4266427033965e-21,"OK",1816,TRUE
"CCDC32","negbinomial.size",2.29495089691105e-09,2.74407304046311e-09,"OK",1842,TRUE
"TXNL4A","negbinomial.size",5.85330788935451e-11,7.32592314599535e-11,"OK",5284,TRUE
"PPTC7","negbinomial.size",9.75803556602554e-14,1.33365968133014e-13,"OK",2031,TRUE
"S100A8","negbinomial.size",2.08837234276994e-15,3.03597829186864e-15,"OK",91,TRUE
"OSTF1","negbinomial.size",1.20797733609013e-26,2.48822682049335e-26,"OK",9386,TRUE
"AC096734.2","negbinomial.size",4.68870268127756e-07,5.28026797284062e-07,"OK",90,TRUE
"HDAC9","negbinomial.size",0.00309567790168012,0.00324373206219525,"OK",497,TRUE
"SLC39A10","negbinomial.size",1.46606184722437e-07,1.67010932070885e-07,"OK",2707,TRUE
"POU2F2","negbinomial.size",6.79477159061414e-08,7.83095620618601e-08,"OK",899,TRUE
"DCTN3","negbinomial.size",7.6621186622375e-14,1.0545136661417e-13,"OK",6234,TRUE
"CKLF","negbinomial.size",8.13164306541329e-17,1.254447639323e-16,"OK",5167,TRUE
"B9D2","negbinomial.size",1.24867571820282e-12,1.64943826600604e-12,"OK",905,TRUE
"ELL2","negbinomial.size",2.65892475985684e-52,9.16885183486406e-52,"OK",4732,TRUE
"RFC4","negbinomial.size",4.50576058168919e-08,5.20948544865877e-08,"OK",643,TRUE
"PLCL1","negbinomial.size",1.07382560824425e-15,1.58228786975664e-15,"OK",170,TRUE
"ZNF256","negbinomial.size",6.86788195014025e-17,1.0632716595185e-16,"OK",336,TRUE
"MAP4K1","negbinomial.size",9.68954989932033e-12,1.24065134189054e-11,"OK",1178,TRUE
"CD37","negbinomial.size",1.12845605055988e-18,1.8528547870283e-18,"OK",12645,TRUE
"TMEM116","negbinomial.size",3.81468540212078e-14,5.30387989564101e-14,"OK",731,TRUE
"REC8","negbinomial.size",8.65259544775315e-14,1.18706385364811e-13,"OK",846,TRUE
"PDCD7","negbinomial.size",9.40231274800631e-08,1.07731729267964e-07,"OK",3184,TRUE
"WBP2","negbinomial.size",2.72702819310902e-08,3.16306104323715e-08,"OK",2652,TRUE
"NDUFB2-AS1","negbinomial.size",1.27977397312559e-09,1.54298485142269e-09,"OK",416,TRUE
"ATP6AP2","negbinomial.size",8.23976943172234e-18,1.31897121014065e-17,"OK",5680,TRUE
"GNB1","negbinomial.size",4.49848229759276e-25,8.86213270070727e-25,"OK",5277,TRUE
"BTF3L4","negbinomial.size",2.63782727817122e-12,3.43836981151044e-12,"OK",1723,TRUE
"CCNB1IP1","negbinomial.size",1.87478685677644e-15,2.72913603513295e-15,"OK",2096,TRUE
"STK26","negbinomial.size",6.58182139229156e-31,1.53505060213768e-30,"OK",2376,TRUE
"ID2","negbinomial.size",1.45625467292775e-150,1.2338345256173e-149,"OK",14930,TRUE
"HOOK3","negbinomial.size",9.34434803849827e-12,1.19786589216919e-11,"OK",1935,TRUE
"BRK1","negbinomial.size",6.94445162552244e-19,1.14718321216742e-18,"OK",7007,TRUE
"ST13","negbinomial.size",4.06739654631981e-05,4.4221469217883e-05,"OK",6513,TRUE
"TMEM167B","negbinomial.size",2.02493828974837e-11,2.56697320307669e-11,"OK",2459,TRUE
"ZMYND8","negbinomial.size",1.9038658499139e-34,4.72481124538129e-34,"OK",1856,TRUE
"GNS","negbinomial.size",1.68924326885799e-19,2.84469615695107e-19,"OK",790,TRUE
"DDX3X","negbinomial.size",2.88157508860135e-10,3.53115048993013e-10,"OK",13111,TRUE
"BOD1L1","negbinomial.size",3.4362282439302e-12,4.46031062901532e-12,"OK",6002,TRUE
"BEX2","negbinomial.size",1.02145861542477e-30,2.36956549396398e-30,"OK",1892,TRUE
"SNW1","negbinomial.size",8.60666824202626e-10,1.04348034751006e-09,"OK",3826,TRUE
"STK38L","negbinomial.size",2.10251164404841e-10,2.58523115416156e-10,"OK",915,TRUE
"OSBP","negbinomial.size",7.28347181104172e-16,1.08056431998286e-15,"OK",1782,TRUE
"TGIF2","negbinomial.size",3.30454947982991e-10,4.04262144486807e-10,"OK",1250,TRUE
"HAX1","negbinomial.size",2.64312428678461e-08,3.06738179670189e-08,"OK",3822,TRUE
"AC006449.6","negbinomial.size",1.21980295220706e-17,1.94254963534296e-17,"OK",1572,TRUE
"CCDC88C","negbinomial.size",3.42249555865898e-10,4.18455065768395e-10,"OK",5030,TRUE
"AL031733.2","negbinomial.size",8.79548832726401e-10,1.06518225470886e-09,"OK",182,TRUE
"SCP2","negbinomial.size",2.71537301483275e-13,3.65816401811941e-13,"OK",5984,TRUE
"NUTM2A-AS1","negbinomial.size",0.248351297615318,0.251952275270171,"OK",1429,TRUE
